"ian","soil","stn_code","period","Yield, stress","Yield, no stress","Low market yield, stress","Low market yield, no stress","High market yield, stress","High market yield, no stress","Gains.total","Gains.market.low","Gains.market.high","min.temp","max.temp","precip.cum","windspeed","vapour.pressure","radiation","GDD","station","cetm","precip_e","CWR","irrigated","Gross Benefit, low","Gross Benefit, high","pivot I","pivot II","hose reel + sprinkler","hose reel + boom cart","costs.yearly, pivot I","costs.cum, pivot I","rot1costs.yearly, pivot I","rot1costs.cum, pivot I","rot2costs.yearly, pivot I","rot2costs.cum, pivot I","rot3costs.yearly, pivot I","rot3costs.cum, pivot I","costs.yearly, pivot II","costs.cum, pivot II","rot1costs.yearly, pivot II","rot1costs.cum, pivot II","rot2costs.yearly, pivot II","rot2costs.cum, pivot II","rot3costs.yearly, pivot II","rot3costs.cum, pivot II","costs.yearly, hose reel + sprinkler","costs.cum, hose reel + sprinkler","rot1costs.yearly, hose reel + sprinkler","rot1costs.cum, hose reel + sprinkler","rot2costs.yearly, hose reel + sprinkler","rot2costs.cum, hose reel + sprinkler","rot3costs.yearly, hose reel + sprinkler","rot3costs.cum, hose reel + sprinkler","costs.yearly, hose reel + boom cart","costs.cum, hose reel + boom cart","rot1costs.yearly, hose reel + boom cart","rot1costs.cum, hose reel + boom cart","rot2costs.yearly, hose reel + boom cart","rot2costs.cum, hose reel + boom cart","rot3costs.yearly, hose reel + boom cart","rot3costs.cum, hose reel + boom cart","gross.cum, low","gross.cum, high","rot1gross.yearly, low","rot1gross.yearly, high","rot1gross.cum, low","rot1gross.cum, high","rot2gross.yearly, low","rot2gross.yearly, high","rot2gross.cum, low","rot2gross.cum, high","rot3gross.yearly, low","rot3gross.yearly, high","rot3gross.cum, low","rot3gross.cum, high"
2019,"ARY","S","GS",42.03191,48.07314,29.422337,33.651198,37.828719,43.265826,6.04123,4.228861,5.437107,11.7532258064516,21.6797043010753,488.31,4.4807875678623,14.8393946181148,17.8827550807689,1434.65,"SUMMERSIDE",343.30402,488.31,-145.00598,FALSE,0,0,0,0,0,0,0,8869.24712072368,0,8277.49122210526,0,8267.21918151316,0,7970.53671710526,0,6549.42158782895,0,6422.48905368421,0,6420.28568546053,0,6356.64684868421,0,12545.2158782895,0,11275.8905368421,0,11253.8568546053,0,10617.4684868421,0,11412.2733398026,0,10931.3599357895,0,10923.0119632237,0,10681.9014407895,12333.26261076,15857.05192812,0,0,5698.37538816,7326.48264192,0,0,6278.19431148,8071.96411476,0,0,356.69291112,458.605171439999
2020,"ARY","S","GS",34.68353,44.62202,24.278471,31.235414,31.215177,40.159818,9.93849,6.956943,8.944641,12.6656451612903,22.9421774193548,235.3,5.00884978377747,16.0089193887692,18.0551482559833,1566.45,"SUMMERSIDE",266.70743,235.3,31.40743,TRUE,2789.17758756,3586.08546972,68.3938113815789,14.6705758552631,146.705758552631,55.5828859868421,68.3938113815789,8937.64093210526,0,8277.49122210526,68.3938113815789,8335.61299289474,0,7970.53671710526,14.6705758552631,6564.09216368421,0,6422.48905368421,14.6705758552631,6434.95626131579,0,6356.64684868421,146.705758552631,12691.9216368421,0,11275.8905368421,146.705758552631,11400.5626131579,0,10617.4684868421,55.5828859868421,11467.8562257895,0,10931.3599357895,55.5828859868421,10978.5948492105,0,10681.9014407895,15122.44019832,19443.13739784,0,0,5698.37538816,7326.48264192,2789.17758756,3586.08546972,9067.37189904,11658.04958448,0,0,356.69291112,458.605171439999
2021,"ARY","S","GS",36.59127,36.59127,25.613889,25.613889,32.932143,32.932143,0,0,0,13.41,22.6398655913979,490.85,4.88842322945706,17.0257107576497,17.2877231251081,1591.3,"SUMMERSIDE",323.26816,490.85,-167.58184,FALSE,0,0,0,0,0,0,0,8937.64093210526,0,8277.49122210526,0,8335.61299289474,0,7970.53671710526,0,6564.09216368421,0,6422.48905368421,0,6434.95626131579,0,6356.64684868421,0,12691.9216368421,0,11275.8905368421,0,11400.5626131579,0,10617.4684868421,0,11467.8562257895,0,10931.3599357895,0,10978.5948492105,0,10681.9014407895,15122.44019832,19443.13739784,0,0,5698.37538816,7326.48264192,0,0,9067.37189904,11658.04958448,0,0,356.69291112,458.605171439999
2022,"ARY","S","GS",44.03553,44.22562,30.824871,30.957934,39.631977,39.803058,0.190089999999998,0.133063,0.171081000000001,13.0670698924731,22.5002956989247,444.6,4.49274971375946,16.8176033554864,17.3347198556775,1564.65,"SUMMERSIDE",347.96718,444.6,-96.63282,FALSE,0,0,0,0,0,0,0,8937.64093210526,0,8277.49122210526,0,8335.61299289474,0,7970.53671710526,0,6564.09216368421,0,6422.48905368421,0,6434.95626131579,0,6356.64684868421,0,12691.9216368421,0,11275.8905368421,0,11400.5626131579,0,10617.4684868421,0,11467.8562257895,0,10931.3599357895,0,10978.5948492105,0,10681.9014407895,15122.44019832,19443.13739784,0,0,5698.37538816,7326.48264192,0,0,9067.37189904,11658.04958448,0,0,356.69291112,458.605171439999
2023,"ARY","S","GS",39.80062,39.80062,27.860434,27.860434,35.820558,35.820558,0,0,0,13.6613440860215,22.0550268817204,451.76,4.44950434997775,18.0465092973639,16.256198667368,1573.05,"SUMMERSIDE",304.12549,451.76,-147.63451,FALSE,0,0,0,0,0,0,0,8937.64093210526,0,8277.49122210526,0,8335.61299289474,0,7970.53671710526,0,6564.09216368421,0,6422.48905368421,0,6434.95626131579,0,6356.64684868421,0,12691.9216368421,0,11275.8905368421,0,11400.5626131579,0,10617.4684868421,0,11467.8562257895,0,10931.3599357895,0,10978.5948492105,0,10681.9014407895,15122.44019832,19443.13739784,0,0,5698.37538816,7326.48264192,0,0,9067.37189904,11658.04958448,0,0,356.69291112,458.605171439999
2024,"ARY","S","GS",33.5063,41.6193,23.45441,29.13351,30.15567,37.45737,8.113,5.6791,7.3017,13.8806720430108,23.037688172043,344.8,4.51017202299015,18.7596093912843,17.0919774816161,1646.45,"SUMMERSIDE",271.0684,344.8,-73.7316,FALSE,0,0,0,0,0,0,0,8937.64093210526,0,8277.49122210526,0,8335.61299289474,0,7970.53671710526,0,6564.09216368421,0,6422.48905368421,0,6434.95626131579,0,6356.64684868421,0,12691.9216368421,0,11275.8905368421,0,11400.5626131579,0,10617.4684868421,0,11467.8562257895,0,10931.3599357895,0,10978.5948492105,0,10681.9014407895,15122.44019832,19443.13739784,0,0,5698.37538816,7326.48264192,0,0,9067.37189904,11658.04958448,0,0,356.69291112,458.605171439999
2001,"ARY","NG","GS",27.25975,45.24934,19.081825,31.674538,24.533775,40.724406,17.98959,12.592713,16.190631,12.8665322580645,22.9974462365591,186.4,4.0083788357624,14.9619285034311,17.8400293386164,1581.25,"NEW_GLASGOW",299.63797,186.4,113.23797,TRUE,5048.67049596,6491.14778052,246.590579407895,52.8940517763158,528.940517763158,200.401407434211,8069.59057940789,8069.59057940789,8069.59057940789,8069.59057940789,0,0,0,0,6377.89405177632,6377.89405177632,6377.89405177632,6377.89405177632,0,0,0,0,10829.9405177632,10829.9405177632,10829.9405177632,10829.9405177632,0,0,0,0,10762.4014074342,10762.4014074342,10762.4014074342,10762.4014074342,0,0,0,0,5048.67049596,6491.14778052,5048.67049596,6491.14778052,5048.67049596,6491.14778052,0,0,0,0,0,0,0,0
2002,"ARY","NG","GS",43.80505,43.80505,30.663535,30.663535,39.424545,39.424545,0,0,0,11.9372311827957,20.9467741935484,502.3,3.97535470904306,14.4313588265787,16.8912746330205,1400.75,"NEW_GLASGOW",369.76598,502.3,-132.53402,FALSE,0,0,0,0,0,0,0,8069.59057940789,0,8069.59057940789,0,0,0,0,0,6377.89405177632,0,6377.89405177632,0,0,0,0,0,10829.9405177632,0,10829.9405177632,0,0,0,0,0,10762.4014074342,0,10762.4014074342,0,0,0,0,5048.67049596,6491.14778052,0,0,5048.67049596,6491.14778052,0,0,0,0,0,0,0,0
2003,"ARY","NG","GS",44.4618,44.53444,31.12326,31.174108,40.01562,40.080996,0.0726399999999998,0.050848000000002,0.0653760000000005,13.0818548387097,22.5795698924731,335.1,3.03792844586586,13.0656431951761,17.2837567312591,1568.75,"NEW_GLASGOW",370.39505,335.1,35.2950499999999,TRUE,20.3859801600008,26.2105459200002,76.8596154605263,16.4865036184211,164.865036184211,62.4629503289474,76.8596154605263,8146.45019486842,0,8069.59057940789,0,0,76.8596154605263,76.8596154605263,16.4865036184211,6394.38055539474,0,6377.89405177632,0,0,16.4865036184211,16.4865036184211,164.865036184211,10994.8055539474,0,10829.9405177632,0,0,164.865036184211,164.865036184211,62.4629503289474,10824.8643577632,0,10762.4014074342,0,0,62.4629503289474,62.4629503289474,5069.05647612,6517.35832644,0,0,5048.67049596,6491.14778052,0,0,0,0,20.3859801600008,26.2105459200002,20.3859801600008,26.2105459200002
2004,"ARY","NG","GS",43.20326,43.96233,30.242282,30.773631,38.882934,39.566097,0.759070000000001,0.531348999999999,0.683163,12.0845430107527,20.8561827956989,348.5,3.76227100756671,14.6968543435707,16.5085033170056,1405,"NEW_GLASGOW",347.10436,348.5,-1.39564000000001,FALSE,0,0,0,0,0,0,0,8146.45019486842,0,8069.59057940789,0,0,0,76.8596154605263,0,6394.38055539474,0,6377.89405177632,0,0,0,16.4865036184211,0,10994.8055539474,0,10829.9405177632,0,0,0,164.865036184211,0,10824.8643577632,0,10762.4014074342,0,0,0,62.4629503289474,5069.05647612,6517.35832644,0,0,5048.67049596,6491.14778052,0,0,0,0,0,0,20.3859801600008,26.2105459200002
2005,"ARY","NG","GS",43.10667,43.26119,30.174669,30.282833,38.796003,38.935071,0.154519999999998,0.108163999999999,0.139068000000002,12.8477150537634,21.6810483870968,356.4,2.37409878749655,15.5786611039438,16.643092026596,1499.5,"NEW_GLASGOW",323.69012,356.4,-32.70988,FALSE,0,0,0,0,0,0,0,8146.45019486842,0,8069.59057940789,7823,7823,0,76.8596154605263,0,6394.38055539474,0,6377.89405177632,6325,6325,0,16.4865036184211,0,10994.8055539474,0,10829.9405177632,10301,10301,0,164.865036184211,0,10824.8643577632,0,10762.4014074342,10562,10562,0,62.4629503289474,5069.05647612,6517.35832644,0,0,5048.67049596,6491.14778052,0,0,0,0,0,0,20.3859801600008,26.2105459200002
2006,"ARY","NG","GS",44.55519,44.55519,31.188633,31.188633,40.099671,40.099671,0,0,0,13.0652419354839,21.7740053763441,394,3.72368497568499,16.2570260682805,16.2703590526768,1517.85,"NEW_GLASGOW",326.99461,394,-67.00539,FALSE,0,0,0,0,0,0,0,8146.45019486842,0,8069.59057940789,0,7823,0,76.8596154605263,0,6394.38055539474,0,6377.89405177632,0,6325,0,16.4865036184211,0,10994.8055539474,0,10829.9405177632,0,10301,0,164.865036184211,0,10824.8643577632,0,10762.4014074342,0,10562,0,62.4629503289474,5069.05647612,6517.35832644,0,0,5048.67049596,6491.14778052,0,0,0,0,0,0,20.3859801600008,26.2105459200002
2007,"ARY","NG","GS",41.93019,41.93019,29.351133,29.351133,37.737171,37.737171,0,0,0,12.6064784946237,21.1957258064516,435.8,3.81822032921042,15.0841758763545,16.4178475052475,1456.75,"NEW_GLASGOW",351.19839,435.8,-84.60161,FALSE,0,0,0,0,0,0,0,8146.45019486842,0,8069.59057940789,0,7823,0,76.8596154605263,0,6394.38055539474,0,6377.89405177632,0,6325,0,16.4865036184211,0,10994.8055539474,0,10829.9405177632,0,10301,0,164.865036184211,0,10824.8643577632,0,10762.4014074342,0,10562,0,62.4629503289474,5069.05647612,6517.35832644,0,0,5048.67049596,6491.14778052,0,0,0,0,0,0,20.3859801600008,26.2105459200002
2008,"ARY","NG","GS",39.51164,39.51164,27.658148,27.658148,35.560476,35.560476,0,0,0,13.5509408602151,21.1134677419355,446.6,3.80240342532714,15.7198954356606,15.1785459140299,1509.4,"NEW_GLASGOW",305.82091,446.6,-140.77909,FALSE,0,0,0,0,0,0,0,8146.45019486842,0,8069.59057940789,0,7823,0,76.8596154605263,0,6394.38055539474,0,6377.89405177632,0,6325,0,16.4865036184211,0,10994.8055539474,0,10829.9405177632,0,10301,0,164.865036184211,0,10824.8643577632,0,10762.4014074342,0,10562,0,62.4629503289474,5069.05647612,6517.35832644,0,0,5048.67049596,6491.14778052,0,0,0,0,0,0,20.3859801600008,26.2105459200002
